Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-29,4.397491153898451,4.491753075340346,4.379817103825814,4.46734619140625,9475200,0.0,0.0
2007-01-30,4.473237331393119,4.509427234730868,4.418531573960388,4.438730716705322,9476800,0.0,0.0
2007-01-31,4.438731262867798,4.517002107867217,4.420215406494537,4.496803283691406,7724000,0.0,0.0
2007-02-01,4.5178440911483655,4.56581670177761,4.502694811891284,4.531310081481934,13054400,0.0,0.0
2007-02-02,4.552350549610412,4.602847931302504,4.516160641677754,4.536359786987305,8032800,0.0,0.0
2007-02-05,4.5363586720337,4.548141370128915,4.453879143258299,4.4606122970581055,4761600,0.0,0.0
2007-02-06,4.470712237890951,4.477445392490757,4.4008575247176225,4.438730716705322,6634400,0.0,0.0
2007-02-07,4.448830567157564,4.543934298423266,4.426948133600386,4.520368576049805,7500800,0.0,0.0
2007-02-08,4.506902379312239,4.5212101730654135,4.458088290102904,4.481653690338135,4455200,0.0,0.0
2007-02-09,4.472395182347596,4.532150480076961,4.4622957722796155,4.505218505859375,9247200,0.0,0.0
2007-02-12,4.536360017448937,4.5447761411403444,4.443781051570761,4.463980197906494,7309600,0.0,0.0
2007-02-13,4.481653503221826,4.53804222887452,4.469870803596158,4.51279354095459,6283200,0.0,0.0
2007-02-14,4.521209349430902,4.558240731776566,4.515318000445329,4.538041591644287,7787200,0.0,0.0
2007-02-15,4.607897127613872,4.607897127613872,4.517843273361301,4.5220513343811035,5329600,0.0,0.0
2007-02-16,4.522052577408764,4.55066784968549,4.494279110200081,4.522894382476807,8016000,0.0,0.0
2007-02-20,4.522892979723529,4.570865579977429,4.506901898935919,4.537200450897217,5933600,0.0,0.0
2007-02-21,4.529626661502048,4.727408449001606,4.529626661502048,4.65587043762207,12452800,0.0,0.0
2007-02-22,4.655870103157722,4.658394875761302,4.445463824739334,4.570866107940674,12582400,0.0,0.0
2007-02-23,4.561608025313035,4.580965363743203,4.485861639234561,4.530467987060547,6705600,0.0,0.0
2007-02-26,4.546458672108865,4.559082855541286,4.490069625403033,4.4925947189331055,5396800,0.0,0.0
2007-02-27,4.406749039603297,4.472395694139025,4.3587764349726505,4.388233184814453,7116000,0.0,0.0
2007-02-28,4.397490791526362,4.463137441274875,4.3007037844394,4.4084320068359375,7252000,0.0,0.0
2007-03-01,4.317536274127101,4.451354664707241,4.267038901515694,4.3907575607299805,8226400,0.0,0.0
2007-03-02,4.384025157081466,4.4395724008182444,4.307437285852658,4.316695213317871,5709600,0.0,0.0
2007-03-05,4.283872467413132,4.3756096285755595,4.199709946018411,4.303229808807373,6351200,0.0,0.0
2007-03-06,4.325953241086553,4.392441381501572,4.313328735876818,4.358776569366455,4760000,0.0,0.0
2007-03-07,4.36382624846484,4.426106650459706,4.342785619839543,4.359618186950684,6049600,0.0,0.0
2007-03-08,4.405066511050034,4.553192411758631,4.386550653066003,4.5245771408081055,7842400,0.0,0.0
2007-03-09,4.5245756570159825,4.570023482042843,4.513634763662973,4.561607360839844,6910400,0.0,0.0
2007-03-12,4.533834443424584,4.626413399499868,4.532151154653633,4.614630699157715,4426400,0.0,0.0
2007-03-13,4.591905858312217,4.591905858312217,4.524575605240915,4.538041591644287,4496800,0.0,0.0
2007-03-14,4.532151496161567,4.532993301137727,4.3899169553708,4.48333740234375,5252800,0.0,0.0
2007-03-15,4.483337256462748,4.568341256180842,4.474920812247651,4.558241844177246,4846400,0.0,0.0
2007-03-16,4.569183044740494,4.595273219077411,4.460613322664076,4.498486518859863,5856000,0.0,0.0
2007-03-19,4.516160531382373,4.581807190189751,4.497644675388696,4.5801239013671875,5823200,0.0,2.0
2007-03-20,4.580124096379959,4.664286614764489,4.571707972963317,4.654187202453613,6427600,0.0,0.0
2007-03-21,4.64240413253134,4.667652821830447,4.591906753933124,4.650820255279541,4846000,0.0,0.0
2007-03-22,4.671019782424019,4.696268473793784,4.544776004520668,4.598639965057373,5526000,0.0,0.0
2007-03-23,4.6121059013238,4.6592370267702075,4.541409373681453,4.60032320022583,5724400,0.0,0.0
2007-03-26,4.633988888340222,4.733300696659122,4.570025187530813,4.708051681518555,7596000,0.0,0.0
2007-03-27,5.160845944649876,5.29045630862917,5.091832700672236,5.24500846862793,36956800,0.0,0.0
2007-03-28,5.238275570376508,5.551359937475524,5.206293721755933,5.487396240234375,20805600,0.0,0.0
2007-03-29,5.487396089165669,5.487396089165669,5.351053216671688,5.45709753036499,12156000,0.0,0.0
2007-03-30,5.445313872996671,5.5395761107311845,5.3779842535654145,5.4823455810546875,7696800,0.0,0.0
2007-04-02,5.4958131458865775,5.622056933536874,5.482346833658173,5.542943954467773,7650800,0.0,0.0
2007-04-03,5.553042625267081,5.633838556838276,5.5395763156173885,5.58670711517334,6009600,0.0,0.0
2007-04-04,5.5614589091661575,5.618689442620506,5.524427198663637,5.551359176635742,5212400,0.0,0.0
2007-04-05,5.537893448582055,5.623738926777093,5.532843261317172,5.6085896492004395,4191200,0.0,0.0
2007-04-09,5.622055538032881,5.630471660032033,5.507594480939352,5.571557521820068,4532000,0.0,0.0
2007-04-10,5.590074293107143,5.761765906931009,5.529477177391772,5.733150959014893,7423600,0.0,0.0
2007-04-11,5.815629166098049,5.849294297671913,5.6456211827080525,5.780281066894531,9722400,0.0,0.0
2007-04-12,5.7802817716210235,5.788697895013331,5.655720962244083,5.707901954650879,5889600,0.0,0.0
2007-04-13,5.716318559833975,5.746617120287191,5.596807928106901,5.687703609466553,5085200,0.0,0.0
2007-04-16,5.707900785877501,5.7735474338480985,5.585023611605295,5.694435119628906,6413200,0.0,0.0
2007-04-17,5.71126879422881,5.807214017939077,5.665820955296197,5.714635372161865,7720400,0.0,0.0
2007-04-18,5.711267580255203,5.73819955588596,5.6304716533629335,5.64225435256958,4162400,0.0,0.0
2007-04-19,5.576609675032072,5.613640753307375,5.490763530887905,5.559776782989502,7272800,0.0,0.0
2007-04-20,5.680970338151354,5.773548985610519,5.637206108444709,5.7314677238464355,6918400,0.0,0.0
2007-04-23,5.739883183965224,6.0344519822472025,5.739883183965224,5.882959842681885,9291600,0.0,0.0
2007-04-24,5.89137560658152,5.89137560658152,5.724733556895975,5.748299598693848,7319600,0.0,0.0
2007-04-25,5.753349473750009,5.807213431016805,5.659087227478604,5.692752361297607,8018000,0.0,0.0
2007-04-26,5.70958491995207,5.770182035724282,5.662454115288818,5.728100776672363,7824000,0.0,0.0
2007-04-27,5.729784720756126,5.736517876703261,5.633839495891292,5.657404899597168,9876800,0.0,0.0
2007-04-30,5.689385587979996,5.7331504530718185,5.571557944721473,5.583340644836426,6036000,0.0,0.0
2007-05-01,5.622055637935257,5.6523541913577615,5.44699747196278,5.638887882232666,8882000,0.0,0.0
2007-05-02,5.6405714781083445,5.728100570844236,5.628788777365919,5.689385890960693,7223200,0.0,0.0
2007-05-03,5.578292028685734,5.697802659531584,5.56314274857083,5.654038429260254,9219600,0.0,0.0
2007-05-04,5.672553874924911,5.674236842766807,5.563142344038942,5.596807479858398,6704800,0.0,0.0
2007-05-07,5.613639881368423,5.637205926567623,5.546310249983649,5.606907367706299,11877200,0.0,0.0
2007-05-08,5.596806368082041,5.667502561361317,5.509277289182273,5.63215446472168,7112000,0.0,0.0
2007-05-09,5.611955906091436,5.66413689078774,5.568191685652796,5.638887882232666,5039200,0.0,0.0
2007-05-10,5.640571560554927,5.701168675035431,5.500862117377358,5.541259765625,5690400,0.0,0.0
2007-05-11,5.569875093616126,5.586707339244361,5.43858177981066,5.494128704071045,8081200,0.0,0.0
2007-05-14,5.5362098988946205,5.601856555069813,5.495812252990965,5.551359176635742,7761600,0.0,0.0
2007-05-15,5.551359912038233,5.94019099749711,5.551359912038233,5.768499374389648,15605600,0.0,0.0
2007-05-16,5.787014311539446,5.953655720150136,5.763448911704317,5.933456897735596,10438400,0.0,0.0
2007-05-17,5.9284080303301385,6.228026391812716,5.9284080303301385,5.992371082305908,13776000,0.0,0.0
2007-05-18,6.004153037740214,6.026035469702689,5.861077030382527,5.990687370300293,11480000,0.0,0.0
2007-05-21,6.026035857541754,6.374468613182657,6.026035857541754,6.244858264923096,19506800,0.0,0.0
2007-05-22,6.286940238409959,6.345854390029868,6.093366819939362,6.342487812042236,13271200,0.0,0.0
2007-05-23,6.190994777213713,6.286939998823033,5.995737756135738,6.034452438354492,22241200,0.0,0.0
2007-05-24,6.037817961744406,6.101781645682761,5.856027283852447,5.926723480224609,12748800,0.0,0.0
2007-05-25,5.930089839857089,6.039501349780187,5.901474897263964,6.024352073669434,6572400,0.0,0.0
2007-05-29,6.096733528380139,6.103466042390363,5.989005598907234,6.063068389892578,8673200,0.0,0.0
2007-05-30,6.009204201538318,6.150597264237187,5.9671229405220965,6.130397796630859,6937600,0.0,0.0
2007-05-31,6.172478926032033,6.291990192772683,6.162379834553296,6.2246599197387695,17145600,0.0,0.0
2007-06-01,6.251592132703471,6.36268663785893,6.251592132703471,6.342487812042236,8202000,0.0,0.0
2007-06-04,6.406450959047594,6.461997885797324,6.312188709821669,6.440115451812744,8198800,0.0,0.0
2007-06-05,6.440114975541219,6.4535812853386245,6.3542694979642285,6.419916152954102,7040800,0.0,0.0
2007-06-06,6.371101057049293,6.394667096657116,6.244857305783252,6.295355319976807,5462800,0.0,0.0
2007-06-07,6.377835816881152,6.377835816881152,6.09673330150515,6.130397796630859,6544000,0.0,0.0
2007-06-08,6.10683121868456,6.285255962236537,6.096732128932819,6.273473262786865,5400000,0.0,0.0
2007-06-11,6.244860238250481,6.270109257203716,6.15396518265913,6.212878704071045,3978800,0.0,0.0
2007-06-12,6.185944564691222,6.2061433875609175,6.095048898614088,6.120297908782959,5590400,0.0,0.0
2007-06-13,6.167430583276366,6.286941231219008,6.153964911308489,6.231394290924072,5360800,0.0,0.0
2007-06-14,6.2179265447712915,6.337437807298009,6.212876999209969,6.271790504455566,7034800,0.0,0.0
2007-06-15,6.389617475749704,6.711118231757249,6.372785230934034,6.6000237464904785,13245600,0.0,0.0
2007-06-18,6.817163421088459,6.929940878113897,6.7111184769698955,6.763299465179443,14488000,0.0,0.0
2007-06-19,6.761616232053387,6.83063011164732,6.669037592809122,6.741417407989502,9126400,0.0,0.0
2007-06-20,6.771714954616329,6.815479816017722,6.667353630065918,6.667353630065918,6679200,0.0,0.0
2007-06-21,6.638739035658775,6.758250296466939,6.549526974109997,6.741417407989502,8609600,0.0,0.0
2007-06-22,6.738049979360826,6.800330695698492,6.623588920605443,6.743100166320801,7596400,0.0,0.0
2007-06-25,6.743101550493042,6.820530917277861,6.694287133216446,6.729635238647461,8621600,0.0,0.0
2007-06-26,6.74141936034208,6.75656864330457,6.623591675312626,6.650523662567139,10896800,0.0,0.0
2007-06-27,6.615172847264001,6.802013713436835,6.606756725080595,6.796964168548584,8023600,0.0,0.0
2007-06-28,6.7919156520118396,6.817164666880973,6.61012492812509,6.719535827636719,9085600,0.0,0.0
2007-06-29,6.71953560116369,6.798648579118731,6.5495275853833315,6.581509113311768,7270000,0.0,0.0
2007-07-02,6.5916082250312025,6.766666412353516,6.58319210185608,6.766666412353516,5043600,0.0,0.0
2007-07-03,6.773399190930433,6.882810070338531,6.746467213002855,6.808747291564941,3930800,0.0,0.0
2007-07-05,6.808747066026635,6.993904327881814,6.717851402741083,6.987171173095703,10054000,0.0,0.0
2007-07-06,6.985488944125747,7.0343033583234,6.919842283291892,6.993905067443848,6941600,0.0,0.0
2007-07-09,7.0427191674736145,7.2851069756111295,7.007371065849002,7.280057430267334,14075200,0.0,0.0
2007-07-10,7.406300289737704,7.406300289737704,7.086482520382726,7.0915327072143555,8712800,0.0,0.0
2007-07-11,7.088166401403835,7.152130086145503,6.998954349973143,7.02756929397583,7340800,0.0,0.0
2007-07-12,7.104999378498974,7.167280102060404,6.987171728806767,7.140347480773926,8340800,0.0,0.0
2007-07-13,7.145398963195302,7.190846806688655,7.046087151585934,7.069652557373047,6658000,0.0,0.0
2007-07-16,7.035986886646008,7.142031846807195,7.0090549046171935,7.081434726715088,4695200,0.0,0.0
2007-07-17,7.079752315032761,7.1336162833226,6.998956362598002,7.0040059089660645,2922400,0.0,0.0
2007-07-18,6.953506725477691,7.115098588668696,6.844095206922478,7.086483001708984,9935600,0.0,0.0
2007-07-19,7.142029818847937,7.179061524413421,6.997270215756229,7.014102458953857,5072000,0.0,0.0
2007-07-20,7.0023204401042305,7.104998803061336,6.90469226428384,7.057868003845215,4552800,0.0,0.0
2007-07-23,7.103317645476329,7.131932597403733,6.913110148285968,6.916476726531982,4889200,0.0,0.0
2007-07-24,6.943408784112708,7.246393766270341,6.906377065122512,7.0040059089660645,7830000,0.0,0.0
2007-07-25,7.052820098927347,7.131932438564721,6.950141712092725,7.071335315704346,6957200,0.0,0.0
2007-07-26,6.985488850511718,7.1639136161659716,6.780132105335035,6.911426067352295,8762400,0.0,0.0
2007-07-27,6.8676602574027195,7.06460085236346,6.780131175432274,6.800330638885498,7153600,0.0,0.0
2007-07-30,6.807064148600214,6.916475677620976,6.690920106217582,6.854195594787598,8771600,0.0,0.0
2007-07-31,7.0326188050484015,7.1033156440771785,6.766665619638534,6.791913986206055,7746800,0.0,0.0
2007-08-01,6.771716017968649,6.877760968822162,6.65725494386528,6.749833583831787,11194800,0.0,0.0
2007-08-02,6.773398966563025,6.993904327881814,6.766665811776915,6.987171173095703,7012000,0.0,0.0
2007-08-03,6.667352995999682,6.835677986993428,6.3206032833933685,6.657253265380859,25260400,0.0,0.0
2007-08-06,6.733002469405846,6.926576547244925,6.5899264237746324,6.8339972496032715,10832000,0.0,0.0
2007-08-07,6.833995011093864,7.315404632705706,6.800330523461129,7.197576999664307,12259600,0.0,0.0
2007-08-08,7.229560596634316,7.5342285080934674,7.1538142002102765,7.413034915924072,8939200,0.0,0.0
2007-08-09,7.253126964996772,7.253126964996772,6.791916011461179,6.892911434173584,13578000,0.0,0.0
2007-08-10,6.648838246318286,6.874393797320785,6.596657259301868,6.712801933288574,11581200,0.0,0.0
2007-08-13,6.874394903021077,7.035986793044259,6.733001838723519,6.849145889282227,6788400,0.0,0.0
2007-08-14,6.894593051791334,6.936674309151548,6.690919920274064,6.744783878326416,7792000,0.0,0.0
2007-08-15,6.714486404194308,6.859246055589612,6.610125048905956,6.655572891235352,8548800,0.0,0.0
2007-08-16,6.520912165466686,6.58487521671339,6.295356591947066,6.561309814453125,13521200,0.0,0.0
2007-08-17,6.744785263643983,6.840730498762829,6.522596230515168,6.716170310974121,9318000,0.0,0.0
2007-08-20,6.859244799317454,7.066284503937022,6.780131831740012,7.015787124633789,7671200,0.0,0.0
2007-08-21,7.066285147183807,7.280058026399375,7.0191543411583215,7.23124361038208,7677200,0.0,0.0
2007-08-22,7.365903924638703,7.376003658824262,7.268275729281402,7.30867338180542,10826400,0.0,0.0
2007-08-23,7.753049796979139,8.224359672558567,7.690769084131984,7.987021446228027,36215600,0.0,0.0
2007-08-24,8.1469303246376,8.385951518414316,7.929790918724551,8.320304870605469,16282000,0.0,0.0
2007-08-27,8.340504987313654,8.389319399413024,8.126732125255847,8.199111938476562,8902800,0.0,0.0
2007-08-28,8.180596870677707,8.18396344860632,7.813648223876953,7.813648223876953,9943600,0.0,0.0
2007-08-29,7.912959690315735,8.369121027635924,7.912959690315735,8.3556547164917,9858800,0.0,0.0
2007-08-30,8.256343742969994,8.471800248011567,8.081285533282816,8.21931266784668,11760800,0.0,0.0
2007-08-31,8.332089505397942,8.503781123774381,8.256343108745236,8.439817428588867,8497600,0.0,0.0
2007-09-04,8.500414660866856,8.751219257151119,8.478532225513685,8.606459617614746,7339200,0.0,0.0
2007-09-05,8.500415482909817,8.50209845097247,8.301791861841412,8.360705375671387,7518000,0.0,0.0
2007-09-06,8.416246471976608,8.497042361054547,8.251288118178906,8.424662590026855,5309200,0.0,0.0
2007-09-07,8.256343242051999,8.273176131640534,8.034154236355986,8.114950180053711,8721200,0.0,0.0
2007-09-10,8.157031095930462,8.300107761891956,7.987023091984302,8.21594524383545,6490800,0.0,0.0
2007-09-11,8.266443565206936,8.497048711084945,8.266443565206936,8.446551322937012,6751200,0.0,0.0
2007-09-12,8.444866809058343,8.498731411708716,8.357338354760504,8.475165367126465,4645200,0.0,0.0
2007-09-13,8.49704523972648,8.532393332778112,8.382584197561217,8.384267807006836,6732400,0.0,0.0
2007-09-14,8.3607035740402,8.752901185366039,8.315256382941339,8.72933578491211,15742800,0.0,0.0
2007-09-17,8.655270994681954,8.830329144801508,8.596357502867152,8.651905059814453,7458800,0.0,0.0
2007-09-18,8.744485742680142,8.808449436107216,8.611508810224324,8.788249969482422,10555200,0.0,0.0
2007-09-19,8.83201198457579,9.074399726771006,8.82022928723977,8.99023723602295,11312800,0.0,0.0
2007-09-20,8.980142191536627,9.210747998827705,8.938060924205885,9.172033309936523,11533600,0.0,0.0
2007-09-21,9.276392035459924,9.421151656653931,9.209061770031877,9.305006980895996,14216800,0.0,0.0
2007-09-24,9.565911956710353,9.565911956710353,9.31342440660043,9.454816818237305,15665200,0.0,0.0
2007-09-25,9.340355017274366,9.62314044121018,9.192228829796406,9.59957504272461,13652800,0.0,0.0
2007-09-26,9.601259820645287,9.969891403471323,9.59452666537044,9.894145011901855,15681200,0.0,0.0
2007-09-27,9.740968074190542,9.754434383099547,9.266291601000306,9.55917739868164,20450800,0.0,0.0
2007-09-28,9.604626308904338,9.678689089911368,9.446400371962968,9.485115051269531,10254400,0.0,0.0
2007-10-01,9.549079491381356,9.611359576711928,9.244410936251239,9.451451301574707,10108400,0.0,0.0
2007-10-02,9.45818402124018,9.735920601565912,9.427885461855224,9.69552230834961,8101200,0.0,0.0
2007-10-03,9.500265480932365,9.614726564976895,9.453134672952533,9.528881072998047,9836400,0.0,0.0
2007-10-04,9.574330003551278,9.594528831827716,9.099653365345379,9.195598602294922,8743200,0.0,0.0
2007-10-05,9.274708700996188,9.555811829077857,9.224211321480569,9.547395706176758,9329600,0.0,0.0
2007-10-08,9.569275637711344,9.74601739483351,9.476697019571906,9.535611152648926,4688800,0.0,0.0
2007-10-09,9.629877608430535,9.91266379231215,9.6079958104952,9.882365226745605,11420800,0.0,0.0
2007-10-10,9.889099521387145,10.006927218574468,9.762855697709863,9.926131248474121,8718800,0.0,0.0
2007-10-11,9.953057835547003,9.998505664452846,9.426200384278099,9.602941513061523,6229600,0.0,0.0
2007-10-12,9.582741792682267,9.677004018837698,9.43124904388048,9.66185474395752,8033200,0.0,0.0
2007-10-15,9.779681943767306,10.013654225976113,9.641655499361475,9.766216278076172,11118400,0.0,0.0
2007-10-16,9.677007174154168,9.964842848621316,9.677007174154168,9.783051490783691,7624000,0.0,0.0
2007-10-17,10.011972184731261,10.124750282841045,9.715720429923302,9.8486967086792,12518000,0.0,0.0
2007-10-18,9.830181496451017,9.95305868489303,9.732552675927527,9.828497886657715,5218800,0.0,0.0
2007-10-19,9.848695921518964,9.926125913091436,9.544028068422802,9.550761222839355,4996400,0.0,0.0
2007-10-22,9.409369656989178,9.762851971528487,8.963308060067101,9.554128646850586,10362000,0.0,0.0
2007-10-23,9.63155647365779,10.121382186184066,9.535611277335759,10.107915878295898,9815200,0.0,0.0
2007-10-24,10.208912907529227,10.23416127572801,9.587793161360503,9.784733772277832,7404000,0.0,0.0
2007-10-25,9.831866031071,9.877313871098307,9.400953676896936,9.528881072998047,8461200,0.0,0.0
2007-10-26,9.858798030072272,9.922761728233105,9.594527755542718,9.668590545654297,13177200,0.0,0.0
2007-10-29,9.904246201380012,10.008607555051919,9.756119974094348,9.808300971984863,9931200,0.0,0.0
2007-10-30,9.779684725456171,9.931177520751952,9.675323378757456,9.678689956665039,4704000,0.0,0.0
2007-10-31,9.730872843301878,9.973260720799981,9.717406529052935,9.96821117401123,9824000,0.0,0.0
2007-11-01,9.88909501003295,10.183663797565847,9.737602233886719,9.737602233886719,9021200,0.0,0.0
2007-11-02,9.922761165772512,10.00692368517328,9.318474250790626,9.515414237976074,8757600,0.0,0.0
2007-11-05,9.510363885836245,9.641657199493261,9.325206615698967,9.59115982055664,6502400,0.0,0.0
2007-11-06,9.616409256456329,9.922760763280005,9.616409256456329,9.878995895385742,7791200,0.0,0.0
2007-11-07,9.648391447197483,9.974941800602386,9.49184910529026,9.496898651123047,7603200,0.0,0.0
2007-11-08,9.51036380795665,9.628191452583225,8.837063715357951,9.392536163330078,12534800,0.0,0.0
2007-11-09,9.005388594286194,9.14678163715187,8.722602508554843,8.884194374084473,13440800,0.0,0.0
2007-11-12,8.614875550287111,8.879145810237297,8.46506636826416,8.752902030944824,11782000,0.0,0.0
2007-11-13,8.81686395199694,9.262924830502998,8.81686395199694,9.161930084228516,8614000,0.0,0.0
2007-11-14,9.461549498885258,9.582743722331212,9.032320813659522,9.067668914794922,9347200,0.0,0.0
2007-11-15,9.197279726892296,9.520464125080526,9.067669374055628,9.414419174194336,12091200,0.0,0.0
2007-11-16,9.370655785558418,9.370655785558418,8.837065653367477,9.257878303527832,15406800,0.0,0.0
2007-11-19,9.36728780254492,9.36728780254492,8.635073565998281,8.919543266296387,21253200,0.0,0.0
2007-11-20,8.303476215455667,8.939744790223568,7.988707864498387,8.586261749267578,46295600,0.0,0.0
2007-11-21,8.465065718249,8.465065718249,8.205845023900642,8.301790237426758,14115200,0.0,0.0
2007-11-23,8.490316353713862,8.529031043007327,8.308525610852849,8.441502571105957,4015200,0.0,0.0
2007-11-26,8.58457785239211,8.911128229735581,8.508831448802118,8.665373802185059,15294000,0.0,0.0
2007-11-27,8.808450811761054,9.062621373115281,8.778152249201058,8.944793701171875,12078000,0.0,0.0
2007-11-28,9.145100517887347,9.434619174951669,9.114801956712958,9.38748836517334,13355200,0.0,0.0
2007-11-29,9.525515658396905,9.525515658396905,9.156883989297498,9.40263843536377,9410000,0.0,0.0
2007-11-30,9.601259592493758,9.698887773223031,9.48511491414414,9.670272827148438,17945600,0.0,0.0
2007-12-03,9.762852583007087,9.910978801988083,9.59452753847248,9.69552230834961,10230000,0.0,0.0
2007-12-04,9.592844111713292,9.708988155727534,9.444717899817421,9.629875183105469,8308400,0.0,0.0
2007-12-05,9.767902110507462,9.847015086764925,9.624826079765622,9.746020317077637,6776800,0.0,0.0
2007-12-06,9.916026631310734,10.118016778208071,9.6046256096712,10.040587425231934,28446800,0.0,0.0
2007-12-07,10.19881243204289,10.734086017859868,10.170196846304657,10.230793952941895,14952800,0.0,0.0
2007-12-10,10.250995358772343,10.442885804740945,10.074253550224238,10.099502563476562,9276800,0.0,0.0
2007-12-11,10.144950596418356,10.170198968045298,9.690472843933385,9.783051490783691,10792400,0.0,0.0
2007-12-12,10.013657457982152,10.112969262680098,9.73255429196223,9.86721420288086,10628000,0.0,0.0
2007-12-13,9.80325082356211,9.931177574193212,9.61472631237753,9.687106132507324,71285200,0.0,0.0
2007-12-14,9.67868998077382,10.006923943326228,9.577695211731118,9.798200607299805,14204400,0.0,0.0
2007-12-17,9.762852183797685,9.931177221449369,9.729187047845535,9.788101196289062,14002400,0.0,0.0
2007-12-18,9.878994346257299,10.296440283039512,9.862162102543,10.261092185974121,16019200,0.0,0.0
2007-12-19,10.34862377328214,10.424370172566856,10.136534497394033,10.262778282165527,10536800,0.0,0.0
2007-12-20,10.318323022454342,10.468132179166822,10.217328272927196,10.452982902526855,9072400,0.0,0.0
2007-12-21,10.525364274876743,10.564078956027412,10.306541856929497,10.343573570251465,16519200,0.0,0.0
2007-12-24,10.555660303482776,10.688637203905214,10.41931746820943,10.654972076416016,5382000,0.0,0.0
2007-12-26,10.718935105360202,10.718935105360202,10.407534139686721,10.584275245666504,6859200,0.0,0.0
2007-12-27,10.525362170982158,10.604475127407515,10.345254470186966,10.469815254211426,8374000,0.0,0.0
2007-12-28,10.47486585960421,10.602793233677604,10.422684872533615,10.486648559570312,7000000,0.0,0.0
2007-12-31,10.422684926630787,10.527046901313648,10.397436558904799,10.454667091369629,8378400,0.0,0.0
2008-01-02,10.461401322732051,10.484966725211406,9.971575489981412,10.149999618530273,9398800,0.0,0.0
2008-01-03,10.149998719743984,10.336839597298406,10.057420085869081,10.118017196655273,9843200,0.0,0.0
2008-01-04,9.922761963178825,9.922761963178825,9.54908014153494,9.601261138916016,16070400,0.0,0.0
2008-01-07,9.518777685813408,9.746016798739507,9.400950068974932,9.513728141784668,13208800,0.0,0.0
2008-01-08,9.602945022791815,9.946328316398032,9.40263842257611,9.443036079406738,12886400,0.0,0.0
2008-01-09,9.419468962005428,9.527196883469397,8.919544036329878,9.276392936706543,26118800,0.0,0.0
2008-01-10,9.111435026119262,9.266293762034408,8.458333660225712,8.79835033416748,40060000,0.0,0.0
2008-01-11,8.752901076598054,9.005388607653767,8.685570811472932,8.773099899291992,19846000,0.0,0.0
2008-01-14,8.810132042195445,9.086184986975734,8.800032309297741,9.04073715209961,13277600,0.0,0.0
2008-01-15,8.996973121927512,8.996973121927512,8.466749012332858,8.552595138549805,15774400,0.0,0.0
2008-01-16,8.32872088643639,8.727650954897108,8.32872088643639,8.63675594329834,19882400,0.0,0.0
2008-01-17,8.646858479426239,9.03064006737475,8.310208346694418,8.369122505187988,18054400,0.0,0.0
2008-01-18,8.42803400702523,8.749534781251644,8.256342403318227,8.301790237426758,15501200,0.0,0.0
2008-01-22,7.84226555559093,8.596361842005978,7.53423034890825,8.495367050170898,24653200,0.0,0.0
2008-01-23,8.263074443429993,8.77309899830896,8.037518913166716,8.761316299438477,23099200,0.0,0.0
2008-01-24,8.828647141416218,8.9178591936513,8.586258709518678,8.823596954345703,14777600,0.0,0.0
2008-01-25,8.926275698127716,9.008755241315026,8.308523176503689,8.348920822143555,14676800,0.0,0.0
2008-01-28,8.34386974908753,8.522294470633728,8.081282532075765,8.508828163146973,10268000,0.0,0.0
2008-01-29,8.547546293973799,8.547546293973799,8.263077175308979,8.360705375671387,9950400,0.0,0.0
2008-01-30,8.335455373746047,8.428034009726124,8.130098636325172,8.261392593383789,9477600,0.0,0.0
2008-01-31,8.146931663690756,8.81013204705584,8.11494949721823,8.678838729858398,12497200,0.0,0.0
2008-02-01,8.727653102228984,8.914494000117266,8.635074458278766,8.840431213378906,8606400,0.0,0.0
2008-02-04,9.121533635319583,9.256194180252141,8.744485907413805,8.752902030944824,9960000,0.0,0.0
2008-02-05,8.584575125731988,8.742800396890187,8.30852222442627,8.30852222442627,8459200,0.0,0.0
2008-02-06,8.380902458336625,8.561010168878465,8.254658699988104,8.295056343078613,10170800,0.0,0.0
2008-02-07,8.210893156393071,8.372485641677374,7.946622962207609,8.27653980255127,11981600,0.0,0.0
2008-02-08,8.247927390914962,8.557645506380622,8.151982164471006,8.456650733947754,7503600,0.0,0.0
2008-02-11,8.308524511218323,8.508831088124124,8.205846128716415,8.456650733947754,10498800,0.0,0.0
2008-02-12,8.490314639090528,8.507147528063834,8.195745824202797,8.264759063720703,13856400,0.0,0.0
2008-02-13,8.311889139369711,8.337137505500387,7.785031680448323,7.965139389038086,18358000,0.0,0.0
2008-02-14,7.965138584038333,7.988703980222233,7.554425833997339,7.702551364898682,21073600,0.0,0.0
2008-02-15,7.6133403406606694,8.032469909947565,7.450064870866047,8.01732063293457,28404800,0.0,0.0
2008-02-19,8.079599526801708,8.101481955310616,7.803546645706737,7.887709140777588,13709200,0.0,0.0
2008-02-20,7.8405774183448,7.8405774183448,7.514026565281444,7.699184417724609,15053600,0.0,0.0
2008-02-21,7.741270065307617,7.907911521011366,7.665523657210836,7.741270065307617,9418800,0.0,0.0
2008-02-22,7.788398742675782,7.833846575071807,7.581359045388772,7.788398742675781,9797200,0.0,0.0
2008-02-25,7.8018640930516,7.803547702762049,7.574625582422511,7.753050327301025,10012800,0.0,0.0
2008-02-26,7.682353938331406,7.978606338058837,7.635223137419362,7.9297919273376465,9491200,0.0,0.0
